Ad_Group1,Dealer Name(match),Count,Est_IHD,Total_Calls,Retailer_Cost
BULK,41432,3257,2019-03-18,14.0,1602.44
GENERIC,523,3000,2019-03-18,13.0,1476.0
GENERIC,7.00024e+09,3000,2019-03-18,19.0,1149.0
GENERIC,89695,3000,2019-03-18,20.0,1263.9
GENERIC,213309,3000,2019-03-18,25.0,1149.0
GENERIC,45094,5097,2019-03-18,28.0,2139.78
GENERIC,75419,3000,2019-03-18,86.0,1263.9
RADIUS,54704,250,2019-03-18,,128.4
RADIUS,44941,75,2019-03-18,,58.01
RADIUS,26337,75,2019-03-18,,58.01
RADIUS,26513,250,2019-03-18,,128.4
RADIUS,76142,125,2019-03-18,2.0,82.94
RADIUS,40364,600,2019-03-18,3.0,464.1
RADIUS,89949,125,2019-03-18,14.0,82.94
RADIUS,59272,125,2019-03-18,1.0,82.94
RADIUS,76745,75,2019-03-18,,58.01
RADIUS,213705,125,2019-03-18,,82.94
RADIUS,76059,250,2019-03-18,4.0,165.88
RADIUS,212612,1000,2019-03-18,1.0,603.2
RADIUS,212558,1800,2019-03-18,2.0,924.48
RADIUS,42246,1200,2019-03-18,7.0,616.32
RADIUS,85092,800,2019-03-18,16.0,410.88
RADIUS,213705,1000,2019-03-18,7.0,513.6
GENERIC,213524,11688,2019-03-25,71.0,4476.5
GENERIC,7.00004e+09,26110,2019-03-25,161.0,10000.13
RADIUS,69211,125,2019-03-25,,75.4
RADIUS,72946,125,2019-03-25,1.0,75.4
RADIUS,7.00004e+09,500,2019-03-25,2.0,301.6
RADIUS,7.00024e+09,125,2019-03-25,1.0,75.4
RADIUS,7.00024e+09,125,2019-03-25,2.0,75.4
RADIUS,211483,150,2019-03-25,4.0,105.48
RADIUS,7.00004e+09,125,2019-03-25,11.0,75.4
RADIUS,71627,75,2019-03-25,,52.74
RADIUS,7.01098e+09,75,2019-03-25,1.0,52.74
RADIUS,72086,500,2019-03-25,,301.6
RADIUS,213837,125,2019-03-25,,75.4
RADIUS,7.02738e+09,625,2019-03-25,1.0,377.0
RADIUS,212619,875,2019-03-25,2.0,527.8
RADIUS,7.01012e+09,250,2019-03-25,,150.8
RADIUS,72610,125,2019-03-25,,75.4
RADIUS,72610,125,2019-03-25,,75.4
RADIUS,7.00029e+09,2375,2019-03-25,18.0,1432.6
RADIUS,7.00221e+09,125,2019-03-25,1.0,75.4
RADIUS,7.02679e+09,375,2019-03-25,3.0,226.2
RADIUS,7.02679e+09,375,2019-03-25,2.0,226.2
RADIUS,73311,75,2019-03-25,3.0,52.72
RADIUS,86368,250,2019-03-25,,150.8
RADIUS,73677,1200,2019-03-25,4.0,843.84
RADIUS,224213,250,2019-03-25,6.0,150.8
RADIUS,225026,150,2019-03-25,,105.48
RADIUS,7.00029e+09,825,2019-03-25,3.0,580.14
RADIUS,7.00101e+09,250,2019-03-25,,150.8
RADIUS,7.02842e+09,150,2019-03-25,1.0,105.48
RADIUS,7.00033e+09,125,2019-03-25,3.0,75.4
RADIUS,209453,75,2019-03-25,3.0,52.72
RADIUS,213705,125,2019-03-25,,82.94
RADIUS,7.02733e+09,125,2019-03-25,1.0,75.4
BULK,41432,3290,2019-03-25,15.0,1618.68
GENERIC,37184,3000,2019-03-25,8.0,1263.9
GENERIC,16559,3000,2019-03-25,16.0,1263.9
RADIUS,523,75,2019-03-25,,58.01
RADIUS,26337,75,2019-03-25,,58.01
RADIUS,40364,750,2019-03-25,6.0,580.13
RADIUS,76745,75,2019-03-25,1.0,58.01
RADIUS,54578,4800,2019-03-25,18.0,2465.28
RADIUS,37441,3000,2019-03-25,25.0,1540.8
RADIUS,211257,1800,2019-03-25,5.0,924.48
RADIUS,43450,3800,2019-03-25,8.0,1951.68
BULK,41432,3290,2019-04-01,8.0,1618.68
RADIUS,7.00249e+09,75,2019-04-01,,52.74
RADIUS,72946,375,2019-04-01,,226.2
RADIUS,7.00007e+09,250,2019-04-01,1.0,150.8
RADIUS,69071,75,2019-04-01,,52.74
RADIUS,211483,300,2019-04-01,,210.96
RADIUS,84428,125,2019-04-01,,75.4
RADIUS,71627,75,2019-04-01,,52.74
RADIUS,72086,250,2019-04-01,4.0,150.8
RADIUS,7.00051e+09,250,2019-04-01,,150.8
RADIUS,213674,125,2019-04-01,,75.4
RADIUS,213837,125,2019-04-01,,75.4
RADIUS,7.02738e+09,625,2019-04-01,1.0,377.0
RADIUS,7.02738e+09,125,2019-04-01,,75.4
RADIUS,212619,125,2019-04-01,,75.4
RADIUS,212619,625,2019-04-01,,377.0
RADIUS,7.01112e+09,250,2019-04-01,1.0,116.73
RADIUS,212612,125,2019-04-01,,75.4
RADIUS,212612,125,2019-04-01,,75.4
RADIUS,7.02364e+09,125,2019-04-01,,75.4
RADIUS,7.01012e+09,125,2019-04-01,,75.4
RADIUS,7.01012e+09,375,2019-04-01,,226.2
RADIUS,7.00029e+09,4875,2019-04-01,,2940.6
RADIUS,7.01182e+09,125,2019-04-01,,75.4
RADIUS,7.02214e+09,250,2019-04-01,,150.8
RADIUS,7.02214e+09,500,2019-04-01,,301.6
RADIUS,7.00001e+09,125,2019-04-01,,75.4
RADIUS,217206,375,2019-04-01,,226.2
RADIUS,7.02679e+09,375,2019-04-01,1.0,226.2
RADIUS,7.02679e+09,625,2019-04-01,,377.0
RADIUS,7.03e+09,75,2019-04-01,3.0,52.74
RADIUS,7.03352e+09,125,2019-04-01,,75.4
RADIUS,73677,1575,2019-04-01,1.0,1107.54
RADIUS,7.00002e+09,125,2019-04-01,1.0,75.4
RADIUS,225026,150,2019-04-01,2.0,105.48
RADIUS,7.00029e+09,1725,2019-04-01,,1213.02
RADIUS,7.00001e+09,75,2019-04-01,,52.74
RADIUS,7.00001e+09,75,2019-04-01,,52.74
RADIUS,7.00101e+09,125,2019-04-01,,75.4
RADIUS,7.00004e+09,125,2019-04-01,,75.4
RADIUS,7.02842e+09,75,2019-04-01,1.0,52.74
RADIUS,217236,625,2019-04-01,,377.0
RADIUS,51920,800,2019-04-01,12.0,410.88
GENERIC,7.00004e+09,3527,2019-04-01,24.0,1350.84
GENERIC,7.00024e+09,3000,2019-04-01,11.0,1149.0
GENERIC,212612,3000,2019-04-01,3.0,1149.0
GENERIC,31047,3000,2019-04-01,14.0,1263.9
GENERIC,76142,5000,2019-04-01,7.0,2106.5
GENERIC,213309,4000,2019-04-01,19.0,1532.0
GENERIC,214708,3000,2019-04-01,17.0,1263.9
RADIUS,208453,75,2019-04-01,2.0,58.01
RADIUS,54704,750,2019-04-01,,385.2
RADIUS,7.00004e+09,125,2019-04-01,,75.4
RADIUS,78930,150,2019-04-01,2.0,116.03
RADIUS,65925,375,2019-04-01,,192.6
RADIUS,220819,75,2019-04-01,2.0,58.01
RADIUS,89695,250,2019-04-01,1.0,165.88
RADIUS,26513,250,2019-04-01,,128.4
RADIUS,40364,600,2019-04-01,,464.1
RADIUS,67588,250,2019-04-01,,128.4
RADIUS,30718,375,2019-04-01,1.0,192.6
RADIUS,59272,125,2019-04-01,,82.94
RADIUS,80366,150,2019-04-01,,116.03
RADIUS,76059,250,2019-04-01,1.0,165.88
RADIUS,25917,800,2019-04-01,6.0,410.88
GENERIC,7.01098e+09,3900,2019-04-01,9.0,1493.7
BULK,7.00119e+09,3000,2019-04-08,10.0,1341.9
BULK,7.02078e+09,3772,2019-04-08,6.0,1687.22
GENERIC,71803,3000,2019-04-08,12.0,1149.0
GENERIC,69149,3000,2019-04-08,32.0,1149.0
RADIUS,7.00249e+09,75,2019-04-08,,52.74
RADIUS,72946,625,2019-04-08,1.0,377.0
RADIUS,69071,75,2019-04-08,,52.74
RADIUS,7.00004e+09,125,2019-04-08,,75.4
RADIUS,7.00024e+09,125,2019-04-08,1.0,75.4
RADIUS,211483,825,2019-04-08,,580.14
RADIUS,7.00013e+09,75,2019-04-08,1.0,52.74
RADIUS,71627,75,2019-04-08,1.0,52.74
RADIUS,7.01098e+09,150,2019-04-08,,105.48
RADIUS,219227,125,2019-04-08,2.0,75.4
RADIUS,72086,625,2019-04-08,2.0,377.0
RADIUS,70396,375,2019-04-08,1.0,175.09
RADIUS,7.02738e+09,375,2019-04-08,,226.2
RADIUS,212619,125,2019-04-08,,75.4
RADIUS,212619,1500,2019-04-08,6.0,904.8
RADIUS,212612,125,2019-04-08,,75.4
RADIUS,212612,125,2019-04-08,4.0,75.4
RADIUS,7.01012e+09,125,2019-04-08,1.0,75.4
RADIUS,72610,125,2019-04-08,,75.4
RADIUS,7.00029e+09,875,2019-04-08,,527.8
RADIUS,7.00029e+09,3625,2019-04-08,1.0,2186.6
RADIUS,7.00009e+09,75,2019-04-08,1.0,52.74
RADIUS,7.00008e+09,250,2019-04-08,,150.8
RADIUS,7.01182e+09,125,2019-04-08,5.0,75.4
RADIUS,88348,75,2019-04-08,2.0,52.74
RADIUS,7.02214e+09,125,2019-04-08,2.0,75.4
RADIUS,72097,375,2019-04-08,,175.09
RADIUS,217206,625,2019-04-08,2.0,377.0
RADIUS,7.02679e+09,625,2019-04-08,,377.0
RADIUS,69217,125,2019-04-08,5.0,75.4
RADIUS,7.01064e+09,125,2019-04-08,3.0,75.4
RADIUS,73677,2175,2019-04-08,2.0,1529.46
RADIUS,224213,125,2019-04-08,3.0,75.4
RADIUS,7.00029e+09,1125,2019-04-08,2.0,791.1
RADIUS,7.00101e+09,125,2019-04-08,,75.4
RADIUS,7.02842e+09,150,2019-04-08,1.0,105.48
RADIUS,214636,125,2019-04-08,,75.4
RADIUS,217236,875,2019-04-08,,527.8
BULK,41432,3272,2019-04-08,7.0,1609.82
GENERIC,7.01098e+09,3900,2019-04-08,8.0,0.0
GENERIC,76142,3000,2019-04-08,15.0,1263.9
GENERIC,69218,3426,2019-04-08,18.0,1312.16
GENERIC,7.02842e+09,9138,2019-04-08,67.0,3499.85
RADIUS,54704,750,2019-04-08,1.0,385.2
RADIUS,26337,150,2019-04-08,,116.03
RADIUS,223599,75,2019-04-08,2.0,58.01
RADIUS,89695,125,2019-04-08,2.0,82.94
RADIUS,76142,250,2019-04-08,6.0,165.88
RADIUS,40364,675,2019-04-08,1.0,522.11
RADIUS,76745,75,2019-04-08,1.0,58.01
RADIUS,0,600,2019-04-08,,280.14
RADIUS,77711,600,2019-04-08,4.0,280.14
RADIUS,213388,1400,2019-04-08,14.0,653.66
RADIUS,0,375,2019-04-15,,226.2
RADIUS,76745,75,2019-04-15,,58.01
GENERIC,7.00001e+09,1000,2019-04-15,5.0,359.0
GENERIC,7.01454e+09,10000,2019-04-15,20.0,3590.0
GENERIC,0,10000,2019-04-15,56.0,3590.0
BULK,41432,3272,2019-04-15,20.0,1609.82
GENERIC,69064,9000,2019-04-15,23.0,3231.0
GENERIC,68611,3000,2019-04-15,22.0,1263.9
GENERIC,0,4000,2019-04-15,13.0,1436.0
GENERIC,212619,15000,2019-04-15,50.0,5385.0
GENERIC,7.00029e+09,41782,2019-04-15,125.0,14999.74
GENERIC,7.00001e+09,3400,2019-04-15,7.0,1220.6
GENERIC,7.02679e+09,7700,2019-04-15,25.0,2764.3
GENERIC,213309,3000,2019-04-15,21.0,1149.0
GENERIC,7.02959e+09,1500,2019-04-15,,538.5
GENERIC,7.02959e+09,1500,2019-04-15,12.0,538.5
GENERIC,7.00219e+09,1000,2019-04-15,6.0,359.0
GENERIC,7.00019e+09,1500,2019-04-15,11.0,538.5
GENERIC,7.00005e+09,20163,2019-04-15,114.0,6250.53
RADIUS,54704,250,2019-04-15,,128.4
RADIUS,69211,250,2019-04-15,,150.8
RADIUS,72946,625,2019-04-15,,377.0
RADIUS,7.00007e+09,125,2019-04-15,,75.4
RADIUS,7.00004e+09,125,2019-04-15,,75.4
RADIUS,7.00024e+09,125,2019-04-15,3.0,75.4
RADIUS,211483,375,2019-04-15,,263.7
RADIUS,71627,150,2019-04-15,,105.48
RADIUS,219227,125,2019-04-15,,75.4
RADIUS,72086,1000,2019-04-15,,603.2
RADIUS,26337,75,2019-04-15,,58.01
RADIUS,7.00051e+09,375,2019-04-15,,226.2
RADIUS,78930,75,2019-04-15,,58.01
RADIUS,44047,125,2019-04-15,8.0,82.94
RADIUS,89695,125,2019-04-15,,82.94
RADIUS,7.02738e+09,500,2019-04-15,,301.6
RADIUS,212619,250,2019-04-15,,150.8
RADIUS,212619,625,2019-04-15,,377.0
RADIUS,212612,125,2019-04-15,,75.4
RADIUS,7.01012e+09,125,2019-04-15,,75.4
RADIUS,7.01012e+09,500,2019-04-15,,301.6
RADIUS,7.00029e+09,4250,2019-04-15,,2563.6
RADIUS,26513,250,2019-04-15,,128.4
RADIUS,7.00008e+09,125,2019-04-15,,75.4
RADIUS,40364,750,2019-04-15,,580.13
RADIUS,217206,375,2019-04-15,,226.2
RADIUS,7.02679e+09,125,2019-04-15,,75.4
RADIUS,7.02679e+09,500,2019-04-15,,301.6
RADIUS,213928,125,2019-04-15,,75.4
RADIUS,7.00219e+09,125,2019-04-15,,75.4
RADIUS,86368,125,2019-04-15,,75.4
RADIUS,7.01331e+09,125,2019-04-15,,75.4
RADIUS,69217,125,2019-04-15,,75.4
RADIUS,7.03352e+09,125,2019-04-15,,75.4
RADIUS,208047,75,2019-04-15,,58.01
RADIUS,73677,1800,2019-04-15,,1265.76
RADIUS,224213,125,2019-04-15,,75.4
RADIUS,217081,75,2019-04-15,,52.74
RADIUS,30718,375,2019-04-15,,192.6
RADIUS,7.00029e+09,2025,2019-04-15,,1423.98
RADIUS,59272,125,2019-04-15,,82.94
RADIUS,7.00004e+09,125,2019-04-15,,75.4
RADIUS,7.02842e+09,150,2019-04-15,,105.48
RADIUS,213705,250,2019-04-15,,165.88
RADIUS,7.02733e+09,375,2019-04-15,,226.2
RADIUS,213527,75,2019-04-15,,52.74
RADIUS,7.01224e+09,1400,2019-04-15,1.0,653.66
BULK,76983,3000,2019-04-15,8.0,1476.0
GENERIC,7.00007e+09,2900,2019-04-15,7.0,1041.1
GENERIC,7.02965e+09,1900,2019-04-15,13.0,682.1
GENERIC,213928,1760,2019-04-15,3.0,631.84
GENERIC,70993,3000,2019-04-15,1.0,1263.9
RADIUS,225026,1800,2019-04-15,,840.42
RADIUS,7.00033e+09,800,2019-04-15,1.0,373.52
RADIUS,213705,800,2019-04-15,2.0,410.88
GENERIC,69218,3427,2019-04-22,24.0,1312.54
GENERIC,7.00004e+09,8000,2019-04-22,67.0,3064.0
GENERIC,7.01098e+09,4226,2019-04-22,20.0,1618.56
GENERIC,44047,3779,2019-04-22,39.0,1592.09
GENERIC,53005,5000,2019-04-22,22.0,2106.5
GENERIC,213309,4000,2019-04-22,22.0,1532.0
GENERIC,72738,3000,2019-04-22,10.0,1149.0
RADIUS,80366,2800,2019-04-22,8.0,1438.08
BULK,73677,10000,2019-04-29,24.0,4123.0
GENERIC,28797,10000,2019-04-29,22.0,4213.0
GENERIC,7.00005e+09,20163,2019-04-29,79.0,6250.53
GENERIC,69154,5220,2019-04-29,32.0,1999.26
GENERIC,213524,10634,2019-04-29,38.0,4072.82
RADIUS,7.00249e+09,75,2019-04-29,,52.74
RADIUS,69211,125,2019-04-29,,75.4
RADIUS,72946,375,2019-04-29,,226.2
RADIUS,69071,75,2019-04-29,,52.74
RADIUS,7.00004e+09,375,2019-04-29,,226.2
RADIUS,7.00024e+09,125,2019-04-29,,75.4
RADIUS,211483,150,2019-04-29,4.0,105.48
RADIUS,84428,125,2019-04-29,1.0,75.4
RADIUS,7.01063e+09,375,2019-04-29,,175.09
RADIUS,7.01098e+09,225,2019-04-29,,158.22
RADIUS,89698,250,2019-04-29,1.0,165.88
RADIUS,72086,500,2019-04-29,,301.6
RADIUS,7.00051e+09,250,2019-04-29,,150.8
RADIUS,213957,125,2019-04-29,,75.4
RADIUS,78930,150,2019-04-29,2.0,116.03
RADIUS,65925,375,2019-04-29,,192.6
RADIUS,7.02738e+09,250,2019-04-29,,150.8
RADIUS,7.02738e+09,250,2019-04-29,1.0,150.8
RADIUS,0,125,2019-04-29,1.0,75.4
RADIUS,212619,375,2019-04-29,,226.2
RADIUS,212619,500,2019-04-29,8.0,301.6
RADIUS,212612,250,2019-04-29,,150.8
RADIUS,7.01012e+09,375,2019-04-29,1.0,226.2
RADIUS,7.00029e+09,3250,2019-04-29,67.0,1960.4
RADIUS,7.00221e+09,125,2019-04-29,,75.4
RADIUS,7.00009e+09,75,2019-04-29,1.0,52.74
RADIUS,26513,250,2019-04-29,,128.4
RADIUS,7.00004e+09,250,2019-04-29,,150.8
RADIUS,7.01182e+09,125,2019-04-29,,75.4
RADIUS,212759,75,2019-04-29,1.0,52.74
RADIUS,212759,75,2019-04-29,,52.74
RADIUS,40364,675,2019-04-29,,522.11
RADIUS,7.02214e+09,250,2019-04-29,,150.8
RADIUS,7.02214e+09,125,2019-04-29,,75.4
RADIUS,217206,1250,2019-04-29,1.0,754.0
RADIUS,7.02679e+09,250,2019-04-29,,150.8
RADIUS,7.02679e+09,250,2019-04-29,,150.8
RADIUS,7.00219e+09,125,2019-04-29,9.0,75.4
RADIUS,86368,125,2019-04-29,1.0,75.4
RADIUS,69217,125,2019-04-29,1.0,75.4
RADIUS,7.01064e+09,125,2019-04-29,12.0,75.4
RADIUS,73677,1650,2019-04-29,1.0,1160.28
RADIUS,224213,125,2019-04-29,5.0,75.4
RADIUS,89949,250,2019-04-29,1.0,165.88
RADIUS,30718,375,2019-04-29,,192.6
RADIUS,7.00029e+09,1650,2019-04-29,,1160.28
RADIUS,7.00001e+09,75,2019-04-29,1.0,52.74
RADIUS,59272,125,2019-04-29,,82.94
RADIUS,76745,75,2019-04-29,,58.01
RADIUS,214636,250,2019-04-29,,150.8
RADIUS,217236,375,2019-04-29,,226.2
RADIUS,7.02733e+09,125,2019-04-29,,75.4
BULK,77248,3000,2019-04-29,8.0,1476.0
BULK,7.00047e+09,3000,2019-04-29,16.0,1476.0
BULK,7.01012e+09,3000,2019-04-29,5.0,1341.9
GENERIC,7.00004e+09,3000,2019-04-29,9.0,1149.0
GENERIC,7.00024e+09,3000,2019-04-29,14.0,1149.0
GENERIC,7.01454e+09,10000,2019-04-29,47.0,3590.0
GENERIC,213309,3000,2019-04-29,8.0,1149.0
GENERIC,70993,3000,2019-04-29,6.0,1263.9
GENERIC,16559,3000,2019-04-29,2.0,1263.9
RADIUS,54578,2800,2019-04-29,14.0,1438.08
RADIUS,43450,6800,2019-04-29,47.0,3492.48
GENERIC,213930,10000,2019-05-06,,3830.0
GENERIC,69064,5200,2019-05-06,20.0,1991.6
GENERIC,215897,5000,2019-05-06,56.0,1915.0
GENERIC,7.00005e+09,20162,2019-05-06,66.0,6250.22
RADIUS,69211,250,2019-05-06,,150.8
RADIUS,72946,500,2019-05-06,1.0,301.6
RADIUS,7.00007e+09,125,2019-05-06,,75.4
RADIUS,69071,225,2019-05-06,,158.22
RADIUS,0,125,2019-05-06,,75.4
RADIUS,213566,75,2019-05-06,,52.74
RADIUS,7.00004e+09,250,2019-05-06,,150.8
RADIUS,7.00024e+09,250,2019-05-06,,150.8
RADIUS,7.00013e+09,825,2019-05-06,1.0,580.14
RADIUS,7.01098e+09,300,2019-05-06,2.0,210.96
RADIUS,219227,125,2019-05-06,1.0,75.4
RADIUS,72086,500,2019-05-06,,301.6
RADIUS,7.00051e+09,250,2019-05-06,,150.8
RADIUS,213837,250,2019-05-06,1.0,150.8
RADIUS,7.00047e+09,125,2019-05-06,,75.4
RADIUS,7.02738e+09,1125,2019-05-06,1.0,678.6
RADIUS,212619,1000,2019-05-06,,603.2
RADIUS,212612,250,2019-05-06,,150.8
RADIUS,7.00511e+09,75,2019-05-06,,52.74
RADIUS,7.01012e+09,250,2019-05-06,,150.8
RADIUS,72610,125,2019-05-06,,75.4
RADIUS,7.00029e+09,6625,2019-05-06,1.0,3996.2
RADIUS,7.02214e+09,250,2019-05-06,,150.8
RADIUS,7.02642e+09,875,2019-05-06,1.0,527.8
RADIUS,7.00001e+09,125,2019-05-06,,75.4
RADIUS,217206,875,2019-05-06,,527.8
RADIUS,7.02679e+09,1125,2019-05-06,,678.6
RADIUS,213928,125,2019-05-06,,75.4
RADIUS,7.00219e+09,125,2019-05-06,,75.4
RADIUS,69217,125,2019-05-06,4.0,75.4
RADIUS,7.03352e+09,125,2019-05-06,,75.4
RADIUS,73677,2850,2019-05-06,3.0,2004.12
RADIUS,224213,250,2019-05-06,2.0,150.8
RADIUS,211891,125,2019-05-06,,75.4
RADIUS,7.00029e+09,2025,2019-05-06,3.0,1423.98
RADIUS,7.00001e+09,75,2019-05-06,1.0,52.74
RADIUS,227622,375,2019-05-06,,226.2
RADIUS,7.02842e+09,225,2019-05-06,,158.22
RADIUS,69203,250,2019-05-06,,150.8
RADIUS,217236,375,2019-05-06,1.0,226.2
RADIUS,7.02733e+09,125,2019-05-06,,75.4
GENERIC,7.00004e+09,3000,2019-05-06,11.0,1149.0
GENERIC,26513,3000,2019-05-06,10.0,1263.9
GENERIC,53005,5000,2019-05-06,10.0,2106.5
GENERIC,7.00038e+09,5940,2019-05-06,47.0,2275.02
GENERIC,7.00038e+09,5940,2019-05-06,31.0,2781.96
GENERIC,213309,3000,2019-05-06,7.0,1149.0
GENERIC,59272,3000,2019-05-06,16.0,1263.9
RADIUS,523,75,2019-05-06,,58.01
RADIUS,44941,75,2019-05-06,,58.01
RADIUS,26513,500,2019-05-06,,256.8
RADIUS,31924,125,2019-05-06,1.0,82.94
RADIUS,40364,1557,2019-05-06,1.0,1204.34
RADIUS,208047,75,2019-05-06,,58.01
RADIUS,89949,125,2019-05-06,5.0,82.94
RADIUS,30718,375,2019-05-06,3.0,192.6
RADIUS,59272,125,2019-05-06,,82.94
RADIUS,80366,225,2019-05-06,3.0,174.04
RADIUS,76745,75,2019-05-06,,58.01
RADIUS,76059,125,2019-05-06,,82.94
RADIUS,42245,200,2019-05-06,1.0,102.72
GENERIC,70174,5738,2019-05-13,20.0,2417.42
GENERIC,213524,15810,2019-05-13,59.0,6055.23
GENERIC,7.00005e+09,20162,2019-05-13,133.0,6250.22
RADIUS,54704,750,2019-05-13,2.0,385.2
RADIUS,72946,250,2019-05-13,,150.8
RADIUS,7.00007e+09,125,2019-05-13,,75.4
RADIUS,69071,75,2019-05-13,,52.74
RADIUS,213566,75,2019-05-13,1.0,52.74
RADIUS,7.00024e+09,125,2019-05-13,2.0,75.4
RADIUS,7.00013e+09,600,2019-05-13,1.0,421.92
RADIUS,7.00004e+09,375,2019-05-13,3.0,226.2
RADIUS,71627,75,2019-05-13,,52.74
RADIUS,70029,500,2019-05-13,2.0,233.45
RADIUS,73207,125,2019-05-13,1.0,75.4
RADIUS,7.01098e+09,150,2019-05-13,,105.48
RADIUS,219227,125,2019-05-13,1.0,75.4
RADIUS,72086,1000,2019-05-13,2.0,603.2
RADIUS,26337,150,2019-05-13,,116.03
RADIUS,7.00051e+09,125,2019-05-13,,75.4
RADIUS,7.00009e+09,125,2019-05-13,55.0,75.4
RADIUS,213837,125,2019-05-13,,75.4
RADIUS,65925,375,2019-05-13,1.0,192.6
RADIUS,89695,125,2019-05-13,1.0,82.94
RADIUS,7.02738e+09,500,2019-05-13,,301.6
RADIUS,212619,500,2019-05-13,,301.6
RADIUS,212612,125,2019-05-13,,75.4
RADIUS,7.00511e+09,75,2019-05-13,2.0,52.74
RADIUS,7.00029e+09,5125,2019-05-13,,3091.4
RADIUS,7.00221e+09,125,2019-05-13,,75.4
RADIUS,7.00008e+09,250,2019-05-13,2.0,150.8
RADIUS,7.00004e+09,125,2019-05-13,,75.4
RADIUS,212759,75,2019-05-13,1.0,52.74
RADIUS,88348,150,2019-05-13,1.0,105.48
RADIUS,40364,975,2019-05-13,2.0,754.16
RADIUS,7.02214e+09,125,2019-05-13,,75.4
RADIUS,7.02642e+09,750,2019-05-13,1.0,452.4
RADIUS,72097,375,2019-05-13,2.0,175.09
RADIUS,217206,750,2019-05-13,4.0,452.4
RADIUS,7.02679e+09,375,2019-05-13,1.0,226.2
RADIUS,213928,250,2019-05-13,,150.8
RADIUS,7.00219e+09,125,2019-05-13,5.0,75.4
RADIUS,212558,75,2019-05-13,2.0,58.01
RADIUS,86368,125,2019-05-13,1.0,75.4
RADIUS,73677,2550,2019-05-13,,1793.16
RADIUS,224885,125,2019-05-13,2.0,75.4
RADIUS,224213,125,2019-05-13,5.0,75.4
RADIUS,7.00029e+09,1275,2019-05-13,2.0,896.58
RADIUS,7.00101e+09,125,2019-05-13,,75.4
RADIUS,227622,500,2019-05-13,,301.6
RADIUS,59272,125,2019-05-13,,82.94
RADIUS,80366,150,2019-05-13,,116.03
RADIUS,76745,75,2019-05-13,,58.01
RADIUS,7.02842e+09,150,2019-05-13,,105.48
RADIUS,214636,125,2019-05-13,,75.4
RADIUS,72991,375,2019-05-13,11.0,175.09
RADIUS,7.00033e+09,125,2019-05-13,,75.4
RADIUS,69203,500,2019-05-13,,301.6
RADIUS,217236,719,2019-05-13,,433.7
RADIUS,7.02733e+09,125,2019-05-13,4.0,75.4
GENERIC,7.01098e+09,3606,2019-05-13,16.0,1381.1
GENERIC,213309,3000,2019-05-13,30.0,1149.0
GENERIC,70993,3000,2019-05-13,12.0,1263.9
GENERIC,45094,5192,2019-05-13,13.0,2187.39
BULK,7.01749e+09,4425,2019-05-13,,1979.3
GENERIC,7.00029e+09,19500,2019-05-20,32.0,7468.5
BULK,41432,3992,2019-05-20,28.0,1964.06
GENERIC,213930,10000,2019-05-20,,3830.0
GENERIC,62668,3000,2019-05-20,9.0,1263.9
RADIUS,69211,250,2019-05-20,,150.8
RADIUS,72946,375,2019-05-20,2.0,226.2
RADIUS,0,125,2019-05-20,2.0,75.4
RADIUS,7.00024e+09,250,2019-05-20,,150.8
RADIUS,7.00013e+09,675,2019-05-20,1.0,474.66
RADIUS,7.00004e+09,125,2019-05-20,1.0,75.4
RADIUS,71627,75,2019-05-20,,52.74
RADIUS,219227,125,2019-05-20,2.0,75.4
RADIUS,72086,1000,2019-05-20,1.0,603.2
RADIUS,7.00051e+09,125,2019-05-20,,75.4
RADIUS,7.00047e+09,125,2019-05-20,2.0,75.4
RADIUS,7.02738e+09,625,2019-05-20,1.0,377.0
RADIUS,212619,1500,2019-05-20,4.0,904.8
RADIUS,212612,250,2019-05-20,,150.8
RADIUS,7.01012e+09,250,2019-05-20,,150.8
RADIUS,7.00029e+09,5625,2019-05-20,,3393.0
RADIUS,7.00221e+09,125,2019-05-20,2.0,75.4
RADIUS,7.00004e+09,125,2019-05-20,,75.4
RADIUS,7.02214e+09,250,2019-05-20,2.0,150.8
RADIUS,7.02642e+09,125,2019-05-20,,75.4
RADIUS,217206,375,2019-05-20,,226.2
RADIUS,7.02679e+09,1125,2019-05-20,,678.6
RADIUS,86368,125,2019-05-20,,75.4
RADIUS,73677,2400,2019-05-20,3.0,1687.68
RADIUS,224213,250,2019-05-20,10.0,150.8
RADIUS,217081,75,2019-05-20,3.0,52.74
RADIUS,225026,75,2019-05-20,,52.74
RADIUS,7.00029e+09,1350,2019-05-20,2.0,949.32
RADIUS,7.00001e+09,75,2019-05-20,,52.74
RADIUS,227622,1000,2019-05-20,,603.2
RADIUS,7.02842e+09,150,2019-05-20,1.0,105.48
RADIUS,217236,250,2019-05-20,,150.8
BULK,40364,4236,2019-05-20,12.0,2084.11
GENERIC,16176,3000,2019-05-20,8.0,1263.9
GENERIC,45094,5192,2019-05-20,25.0,2187.39
RADIUS,208453,75,2019-05-20,,58.01
RADIUS,54704,250,2019-05-20,2.0,128.4
RADIUS,40364,525,2019-05-20,1.0,406.09
RADIUS,42220,125,2019-05-20,,82.94
RADIUS,59272,125,2019-05-20,,82.94
RADIUS,80366,150,2019-05-20,,116.03
RADIUS,76745,75,2019-05-20,,58.01
RADIUS,78930,1200,2019-05-20,4.0,616.32
